ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L
038531437X,The Wedding,Danielle Steel,2000,Delacorte Press,http://images.amazon.com/images/P/038531437X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/038531437X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/038531437X.01.LZZZZZZZ.jpg
0517008254,Cradle and All,Fay Nedra Zachary,1989,Not Avail,http://images.amazon.com/images/P/0517008254.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0517008254.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0517008254.01.LZZZZZZZ.jpg
0446676446,Presumed Innocent,Scott Turow,2000,Warner Books,http://images.amazon.com/images/P/0446676446.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446676446.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446676446.01.LZZZZZZZ.jpg
B00001U0CP,Unnatural Exposure,Patricia Cornwell,1997,Putnam Pub Group,http://images.amazon.com/images/P/B00001U0CP.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/B00001U0CP.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/B00001U0CP.01.LZZZZZZZ.jpg
0140327592,Matilda,Roald Dahl,1990,Viking Penguin Inc,http://images.amazon.com/images/P/0140327592.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140327592.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140327592.01.LZZZZZZZ.jpg
0833518534,Misery,Stephen King,1999,Sagebrush Bound,http://images.amazon.com/images/P/0833518534.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0833518534.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0833518534.01.LZZZZZZZ.jpg
2290303348,Neverwhere,Neil Gaiman,2001,J'ai lu,http://images.amazon.com/images/P/2290303348.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2290303348.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2290303348.01.LZZZZZZZ.jpg
184195425X,Life of Pi,Yann Martel,2004,Pub Group West,http://images.amazon.com/images/P/184195425X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/184195425X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/184195425X.01.LZZZZZZZ.jpg
0879236493,The Secret Garden,Frances Hodgson Burnett,1987,David R. Godine Publisher,http://images.amazon.com/images/P/0879236493.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0879236493.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0879236493.01.LZZZZZZZ.jpg
0679435328,The Angel of Darkness,Caleb Carr,1997,Random House Inc,http://images.amazon.com/images/P/0679435328.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679435328.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679435328.01.LZZZZZZZ.jpg
0140867163,"The Gunslinger (The Dark Tower, Book 1)",Stephen King,1998,Penguin Books,http://images.amazon.com/images/P/0140867163.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140867163.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140867163.01.LZZZZZZZ.jpg
207036822X,1984,George Orwell,0,Gallimard French,http://images.amazon.com/images/P/207036822X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/207036822X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/207036822X.01.LZZZZZZZ.jpg
0060288140,"Angus, Thongs and Full-Frontal Snogging: Confessions of Georgia Nicolson",Louise Rennison,2000,HarperCollins,http://images.amazon.com/images/P/0060288140.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060288140.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060288140.01.LZZZZZZZ.jpg
0451519582,Wuthering Heights,Emily Bronte,1959,Signet Book,http://images.amazon.com/images/P/0451519582.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451519582.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451519582.01.LZZZZZZZ.jpg
0425064476,Whispers,Dean R. Koontz,1983,Berkley Publishing Group,http://images.amazon.com/images/P/0425064476.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425064476.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425064476.01.LZZZZZZZ.jpg
0151327653,Foucault's Pendulum,Umberto Eco,1989,Harcourt,http://images.amazon.com/images/P/0151327653.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0151327653.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0151327653.01.LZZZZZZZ.jpg
1568657986,Summer Sisters,Judy Blume,0,Bantam Doubleday Dell,http://images.amazon.com/images/P/1568657986.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1568657986.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1568657986.01.LZZZZZZZ.jpg
0743204697,The Woman Next Door,Barbara Delinsky,2001,Simon &amp; Schuster,http://images.amazon.com/images/P/0743204697.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743204697.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743204697.01.LZZZZZZZ.jpg
0373107048,Dark Paradise,Author Unknown,1984,Harlequin,http://images.amazon.com/images/P/0373107048.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373107048.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373107048.01.LZZZZZZZ.jpg
2207253635,Choke,Chuck Palahniuk,2002,DenoÃ?Â«l,http://images.amazon.com/images/P/2207253635.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2207253635.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2207253635.01.LZZZZZZZ.jpg
1552781879,Sanctuary,Lisa Appignanesi,2004,McArthur &amp; Company,http://images.amazon.com/images/P/1552781879.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1552781879.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1552781879.01.LZZZZZZZ.jpg
8423328651,1984,George Orwell,1998,La Marca Editora,http://images.amazon.com/images/P/8423328651.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8423328651.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8423328651.01.LZZZZZZZ.jpg
0330332767,Bridget Jones's Diary,Helen Fielding,1996,Picador (UK),http://images.amazon.com/images/P/0330332767.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0330332767.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0330332767.01.LZZZZZZZ.jpg
0515076252,Secrets,Barbara Cartland,1984,Jove Books,http://images.amazon.com/images/P/0515076252.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515076252.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515076252.01.LZZZZZZZ.jpg
0375727965,The Brethren,John Grisham,2000,Random House Large Print Publishing,http://images.amazon.com/images/P/0375727965.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375727965.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375727965.01.LZZZZZZZ.jpg
0743439651,Still Waters,Jennifer Lauck,2001,Atria,http://images.amazon.com/images/P/0743439651.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743439651.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743439651.01.LZZZZZZZ.jpg
0425155439,The Rapture of Canaan,Sheri Reynolds,2003,Berkley Publishing Group,http://images.amazon.com/images/P/0425155439.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425155439.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425155439.01.LZZZZZZZ.jpg
0752821563,Tara Road,Maeve Binchy,0,Orion,http://images.amazon.com/images/P/0752821563.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0752821563.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0752821563.01.LZZZZZZZ.jpg
0425192032,Lightning,Dean Koontz,2003,Berkley,http://images.amazon.com/images/P/0425192032.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425192032.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425192032.01.LZZZZZZZ.jpg
0688171664,Zen and the Art of Motorcycle Maintenance: An Inquiry into Values,Robert M. Pirsig,1999,Quill,http://images.amazon.com/images/P/0688171664.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0688171664.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0688171664.01.LZZZZZZZ.jpg
055321201X,The Secret Garden,Frances H. Burnett,1987,Bantam,http://images.amazon.com/images/P/055321201X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/055321201X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/055321201X.01.LZZZZZZZ.jpg
060629807X,2nd Chance,James Patterson,2004,Turtleback Books Distributed by Demco Media,http://images.amazon.com/images/P/060629807X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/060629807X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/060629807X.01.LZZZZZZZ.jpg
0380752166,Shadowfires,Leigh Nichols,1987,Avon Books,http://images.amazon.com/images/P/0380752166.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380752166.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380752166.01.LZZZZZZZ.jpg
0439099390,The Secret Garden,Frances Hodgson Burnett,1999,Scholastic,http://images.amazon.com/images/P/0439099390.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0439099390.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0439099390.01.LZZZZZZZ.jpg
0553247409,Anne of Avonlea (Anne of Green Gables Novels (Paperback)),Lucy Maud Montgomery,1984,Bantam Books,http://images.amazon.com/images/P/0553247409.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553247409.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553247409.01.LZZZZZZZ.jpg
0345320328,Fahrenheit 451,Ray Bradbury,1979,Del Rey Books,http://images.amazon.com/images/P/0345320328.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345320328.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345320328.01.LZZZZZZZ.jpg
0671664964,The Hitchhiker's Guide to the Galaxy,Douglas Adams,1988,Pocket,http://images.amazon.com/images/P/0671664964.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671664964.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671664964.01.LZZZZZZZ.jpg
0399143904,Rainbow Six,Tom Clancy,1998,Putnam Publishing Group,http://images.amazon.com/images/P/0399143904.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0399143904.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0399143904.01.LZZZZZZZ.jpg
3442451221,Timeline,Michael Crichton,2002,Distribooks,http://images.amazon.com/images/P/3442451221.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3442451221.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3442451221.01.LZZZZZZZ.jpg
1568654685,Dark Paradise,Tami Hoag,1997,GuildAmerica Books,http://images.amazon.com/images/P/1568654685.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1568654685.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1568654685.01.LZZZZZZZ.jpg
0385319576,Bittersweet,Danielle Steel,1999,Delacorte Press,http://images.amazon.com/images/P/0385319576.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385319576.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385319576.01.LZZZZZZZ.jpg
0743228774,Daddy's Little Girl,Mary Higgins Clark,2002,Simon &amp; Schuster,http://images.amazon.com/images/P/0743228774.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743228774.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743228774.01.LZZZZZZZ.jpg
1551667320,Shattered,Olga Bicos,2003,Mira,http://images.amazon.com/images/P/1551667320.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1551667320.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1551667320.01.LZZZZZZZ.jpg
0345453808,Killjoy,JULIE GARWOOD,2002,Ballantine Books,http://images.amazon.com/images/P/0345453808.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345453808.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345453808.01.LZZZZZZZ.jpg
0380799502,Bittersweet,Nevada Barr,1999,Perennial,http://images.amazon.com/images/P/0380799502.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380799502.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380799502.01.LZZZZZZZ.jpg
0679438025,Midnight in the Garden of Good and Evil,JOHN BERENDT,1995,Random House Audio,http://images.amazon.com/images/P/0679438025.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679438025.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679438025.01.LZZZZZZZ.jpg
1551661780,Night Whispers,Lynn Erickson,1996,Mira,http://images.amazon.com/images/P/1551661780.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1551661780.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1551661780.01.LZZZZZZZ.jpg
0743411420,Sanctuary,Jenny Carroll,2002,Simon Pulse,http://images.amazon.com/images/P/0743411420.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743411420.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743411420.01.LZZZZZZZ.jpg
0788192043,The Hundred Secret Senses,Amy Tan,2000,DIANE Publishing Company,http://images.amazon.com/images/P/0788192043.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0788192043.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0788192043.01.LZZZZZZZ.jpg
0140281649,Love in the Time of Cholera (Penguin Great Books of the 20th Century),Gabriel Garcia Marquez,1999,Penguin Books,http://images.amazon.com/images/P/0140281649.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140281649.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140281649.01.LZZZZZZZ.jpg
2253170828,Contagion,Robin Cook,1999,LGF,http://images.amazon.com/images/P/2253170828.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2253170828.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2253170828.01.LZZZZZZZ.jpg
5552027574,Presumed Innocent,Dalton,1987,Farrar Straus Giroux,http://images.amazon.com/images/P/5552027574.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/5552027574.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/5552027574.01.LZZZZZZZ.jpg
0671568825,Now You See Her,Linda Howard,1998,Atria,http://images.amazon.com/images/P/0671568825.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671568825.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671568825.01.LZZZZZZZ.jpg
067155302X,Harvest,Tess Gerritsen,1997,Pocket,http://images.amazon.com/images/P/067155302X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/067155302X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/067155302X.01.LZZZZZZZ.jpg
0385335970,Dragonfly in Amber,DIANA GABALDON,2001,Delta,http://images.amazon.com/images/P/0385335970.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385335970.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385335970.01.LZZZZZZZ.jpg
067942850X,Into the Wild,Jon Krakauer,1996,Villard Books,http://images.amazon.com/images/P/067942850X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/067942850X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/067942850X.01.LZZZZZZZ.jpg
0706430131,Wuthering Heights,Emily Bronte,0,Octopus Books,http://images.amazon.com/images/P/0706430131.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0706430131.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0706430131.01.LZZZZZZZ.jpg
0613377176,"Girl, Interrupted",Susanna Kaysen,1994,Sagebrush Bound,http://images.amazon.com/images/P/0613377176.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0613377176.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0613377176.01.LZZZZZZZ.jpg
0553473158,The Glass Lake,Maeve Binchy,1995,Random House Audio,http://images.amazon.com/images/P/0553473158.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553473158.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553473158.01.LZZZZZZZ.jpg
0553474294,Five Days in Paris,DANIELLE STEEL,1995,Random House Audio,http://images.amazon.com/images/P/0553474294.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553474294.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553474294.01.LZZZZZZZ.jpg
0679450254,Into the Wild,Jon Krakauer,1996,Random House Audio,http://images.amazon.com/images/P/0679450254.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679450254.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679450254.01.LZZZZZZZ.jpg
0809594358,The Lost World,Sir Arthur Conan Doyle,2004,Wildside Press,http://images.amazon.com/images/P/0809594358.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0809594358.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0809594358.01.LZZZZZZZ.jpg
0582060168,Brave New World,Aldous Huxley,1991,Longman Publishing Group,http://images.amazon.com/images/P/0582060168.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0582060168.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0582060168.01.LZZZZZZZ.jpg
0385086954,Carrie,Stephen King,1993,Doubleday Books,http://images.amazon.com/images/P/0385086954.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385086954.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385086954.01.LZZZZZZZ.jpg
0739302043,The Da Vinci Code,DAN BROWN,2003,Random House Audio,http://images.amazon.com/images/P/0739302043.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0739302043.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0739302043.01.LZZZZZZZ.jpg
0739302248,The King of Torts,John Grisham,2003,Random House Audio Publishing Group,http://images.amazon.com/images/P/0739302248.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0739302248.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0739302248.01.LZZZZZZZ.jpg
0345468694,Blessings,ANNA QUINDLEN,2004,Fawcett Books,http://images.amazon.com/images/P/0345468694.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345468694.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345468694.01.LZZZZZZZ.jpg
0385319193,Daddy,Danielle Steel,1997,Delta Trade Paperbacks,http://images.amazon.com/images/P/0385319193.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385319193.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385319193.01.LZZZZZZZ.jpg
0152023984,The Little Prince,Antoine de Saint-ExupÃ©ry,2000,Harcourt Children's Books,http://images.amazon.com/images/P/0152023984.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0152023984.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0152023984.01.LZZZZZZZ.jpg
0590415328,The Rescue,Elizabeth Faucher,1988,Scholastic Paperbacks (Mm),http://images.amazon.com/images/P/0590415328.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590415328.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590415328.01.LZZZZZZZ.jpg
0453009603,Waiting to Exhale,Terry McMillan,1995,Highbridge Audio,http://images.amazon.com/images/P/0453009603.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0453009603.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0453009603.01.LZZZZZZZ.jpg
B000234N76,Falling Angels,Tracy Chevalier,2001,E P Dutton,http://images.amazon.com/images/P/B000234N76.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/B000234N76.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/B000234N76.01.LZZZZZZZ.jpg
0833563505,The Queen of the Damned (Vampire Chronicles (Paperback)),Anne Rice,1999,Sagebrush Bound,http://images.amazon.com/images/P/0833563505.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0833563505.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0833563505.01.LZZZZZZZ.jpg
1557736847,Contagion,John D. Connor,1992,Diamond/Charter,http://images.amazon.com/images/P/1557736847.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1557736847.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1557736847.01.LZZZZZZZ.jpg
0613224450,Still Waters,Tami Hoag,1992,Sagebrush Bound,http://images.amazon.com/images/P/0613224450.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0613224450.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0613224450.01.LZZZZZZZ.jpg
0374266425,Sophie's World: A Novel About the History of Philosophy,Jostein Gaarder,1994,Farrar Straus Giroux,http://images.amazon.com/images/P/0374266425.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0374266425.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0374266425.01.LZZZZZZZ.jpg
0394539079,The House of the Spirits,Isabel Allende,1985,Alfred A. Knopf,http://images.amazon.com/images/P/0394539079.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394539079.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394539079.01.LZZZZZZZ.jpg
0446692638,Along Came a Spider (Alex Cross Novels),James Patterson,2003,Warner Books,http://images.amazon.com/images/P/0446692638.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446692638.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446692638.01.LZZZZZZZ.jpg
0425148637,The Body Farm,Patricia Daniels Cornwell,1994,Berkley Publishing Group,http://images.amazon.com/images/P/0425148637.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425148637.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425148637.01.LZZZZZZZ.jpg
B00009EF82,Hannibal,Thomas Harris,1999,Delacorte Press,http://images.amazon.com/images/P/B00009EF82.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/B00009EF82.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/B00009EF82.01.LZZZZZZZ.jpg
0451131134,Carrie,Stephen King,1981,Signet Book,http://images.amazon.com/images/P/0451131134.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451131134.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451131134.01.LZZZZZZZ.jpg
0553567187,I'll Be Seeing You,LURLENE MCDANIEL,1996,Bantam,http://images.amazon.com/images/P/0553567187.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553567187.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553567187.01.LZZZZZZZ.jpg
